[DEBUG] 2020-02-17 12:52:54.288 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-17 12:52:54.290 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-17 12:52:54.296 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-17 12:52:54.368 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-17 12:52:54.370 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-17 12:52:54.557 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-17 12:52:54.802 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-17 12:52:54.821 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-17 12:52:54.822 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-02-17 12:52:54.880 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@4893b344
[DEBUG] 2020-02-17 12:52:54.880 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@4893b344
[DEBUG] 2020-02-17 12:52:54.881 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@4893b344
[DEBUG] 2020-02-17 12:52:54.883 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@51b35e4e
[DEBUG] 2020-02-17 12:52:54.884 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@51b35e4e
[DEBUG] 2020-02-17 12:52:54.884 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@51b35e4e
[DEBUG] 2020-02-17 12:52:54.885 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@62db0521
[DEBUG] 2020-02-17 12:52:54.885 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@62db0521
[DEBUG] 2020-02-17 12:52:54.885 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@62db0521
[DEBUG] 2020-02-17 12:52:54.886 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@7be3a9ce
[DEBUG] 2020-02-17 12:52:54.887 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@7be3a9ce
[DEBUG] 2020-02-17 12:52:54.887 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@7be3a9ce
[DEBUG] 2020-02-17 12:52:54.887 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2b59501e
[DEBUG] 2020-02-17 12:52:54.888 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2b59501e
[DEBUG] 2020-02-17 12:52:54.888 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@2b59501e
[DEBUG] 2020-02-17 12:52:54.889 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@153cd6bb
[DEBUG] 2020-02-17 12:52:54.890 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@153cd6bb
[DEBUG] 2020-02-17 12:52:54.890 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@153cd6bb
[DEBUG] 2020-02-17 12:52:54.890 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@6428591a
[DEBUG] 2020-02-17 12:52:54.890 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@6428591a
[DEBUG] 2020-02-17 12:52:54.891 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@1d540566
[DEBUG] 2020-02-17 12:52:54.891 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@1d540566
[DEBUG] 2020-02-17 12:52:54.892 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@28c86134
[DEBUG] 2020-02-17 12:52:54.892 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@28c86134
[DEBUG] 2020-02-17 12:52:54.893 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@5c1f6d57
[DEBUG] 2020-02-17 12:52:54.893 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@5cb5bb88
[DEBUG] 2020-02-17 12:52:54.894 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@3a01773b
[DEBUG] 2020-02-17 12:52:54.894 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@3a01773b
[DEBUG] 2020-02-17 12:52:54.895 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@472698d
[DEBUG] 2020-02-17 12:52:54.896 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@472698d
[DEBUG] 2020-02-17 12:52:54.922 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@288214b1
[DEBUG] 2020-02-17 12:52:54.922 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@288214b1
[DEBUG] 2020-02-17 12:52:54.925 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@58cf8f94
[DEBUG] 2020-02-17 12:52:54.925 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@58cf8f94
[DEBUG] 2020-02-17 12:52:54.926 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@fabb651
[DEBUG] 2020-02-17 12:52:54.926 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@fabb651
[DEBUG] 2020-02-17 12:52:54.927 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@3872bc37
[DEBUG] 2020-02-17 12:52:54.927 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@3872bc37
[DEBUG] 2020-02-17 12:52:54.929 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@6c518474
[DEBUG] 2020-02-17 12:52:54.929 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@6c518474
[DEBUG] 2020-02-17 12:52:54.931 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@9e2ad91
[DEBUG] 2020-02-17 12:52:54.931 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@9e2ad91
[DEBUG] 2020-02-17 12:52:54.932 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@74dbb1ee
[DEBUG] 2020-02-17 12:52:54.932 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@74dbb1ee
[DEBUG] 2020-02-17 12:52:54.933 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@4867ab9f
[DEBUG] 2020-02-17 12:52:54.933 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@4867ab9f
[DEBUG] 2020-02-17 12:52:54.934 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@38fc5554
[DEBUG] 2020-02-17 12:52:54.934 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@38fc5554
[DEBUG] 2020-02-17 12:52:54.935 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@222afc67
[DEBUG] 2020-02-17 12:52:54.936 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@222afc67
[DEBUG] 2020-02-17 12:52:54.936 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@222afc67
[DEBUG] 2020-02-17 12:52:54.937 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@149debbb
[DEBUG] 2020-02-17 12:52:54.939 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@43b40233
[DEBUG] 2020-02-17 12:52:54.939 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@43b40233
[DEBUG] 2020-02-17 12:52:54.939 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@43b40233
[DEBUG] 2020-02-17 12:52:54.940 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@7d199c68
[DEBUG] 2020-02-17 12:52:54.942 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@5633dafd
[DEBUG] 2020-02-17 12:52:54.942 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@5633dafd
[DEBUG] 2020-02-17 12:52:54.944 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@408e96d9
[DEBUG] 2020-02-17 12:52:54.945 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@408e96d9
[DEBUG] 2020-02-17 12:52:54.945 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@71ad3d8a
[DEBUG] 2020-02-17 12:52:54.946 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@71ad3d8a
[DEBUG] 2020-02-17 12:52:54.947 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@3724b43e
[DEBUG] 2020-02-17 12:52:54.947 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@3724b43e
[DEBUG] 2020-02-17 12:52:54.948 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@81b5db0
[DEBUG] 2020-02-17 12:52:54.949 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@81b5db0
[DEBUG] 2020-02-17 12:52:54.949 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@4b3fe06e
[DEBUG] 2020-02-17 12:52:54.950 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@6778aea6
[DEBUG] 2020-02-17 12:52:54.950 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@6778aea6
[DEBUG] 2020-02-17 12:52:54.950 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@6778aea6
[DEBUG] 2020-02-17 12:52:54.954 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@332820f4
[DEBUG] 2020-02-17 12:52:54.954 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@332820f4
[DEBUG] 2020-02-17 12:52:54.954 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@332820f4
[DEBUG] 2020-02-17 12:52:54.955 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@84487f4
[DEBUG] 2020-02-17 12:52:54.955 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@1290c49
[DEBUG] 2020-02-17 12:52:54.956 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@6ba7383d
[DEBUG] 2020-02-17 12:52:54.956 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@6ba7383d
[DEBUG] 2020-02-17 12:52:54.956 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@6ba7383d
[DEBUG] 2020-02-17 12:52:54.957 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@1b9776f5
[DEBUG] 2020-02-17 12:52:54.957 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@1b9776f5
[DEBUG] 2020-02-17 12:52:54.957 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@1b9776f5
[DEBUG] 2020-02-17 12:52:54.958 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@1dd7796b
[DEBUG] 2020-02-17 12:52:54.958 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@702b06fb
[DEBUG] 2020-02-17 12:52:54.959 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@10f19647
[DEBUG] 2020-02-17 12:52:54.959 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@10f19647
[DEBUG] 2020-02-17 12:52:54.959 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@12d1f1d4
[DEBUG] 2020-02-17 12:52:54.960 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@59d77850
[DEBUG] 2020-02-17 12:52:54.960 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@59d77850
[DEBUG] 2020-02-17 12:52:54.961 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@8a2a6a
[DEBUG] 2020-02-17 12:52:54.961 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@8a2a6a
[DEBUG] 2020-02-17 12:52:54.961 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@481e91b6
[DEBUG] 2020-02-17 12:52:54.962 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@10bea4
[DEBUG] 2020-02-17 12:52:54.963 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@65c86db8
[DEBUG] 2020-02-17 12:52:54.965 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@6c15e8c7
[DEBUG] 2020-02-17 12:52:54.965 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@6c15e8c7
[DEBUG] 2020-02-17 12:52:54.965 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@282ffbf5
[DEBUG] 2020-02-17 12:52:54.965 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@3e104d4b
[DEBUG] 2020-02-17 12:52:54.965 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@55e2fe3c
[DEBUG] 2020-02-17 12:52:54.966 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@45e1aa48
[DEBUG] 2020-02-17 12:52:54.966 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@12c60152
[DEBUG] 2020-02-17 12:52:54.966 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@2e807c54
[DEBUG] 2020-02-17 12:52:54.966 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@6cd164a6
[DEBUG] 2020-02-17 12:52:54.966 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@242a209e
[DEBUG] 2020-02-17 12:52:54.993 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-02-17 12:52:54.994 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-02-17 12:52:54.994 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-02-17 12:52:54.995 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-02-17 12:52:54.995 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-02-17 12:52:54.998 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-02-17 12:52:54.998 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-02-17 12:52:54.999 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-02-17 12:52:55.000 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-02-17 12:52:55.001 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-02-17 12:52:55.001 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-02-17 12:52:55.001 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-02-17 12:52:55.001 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-02-17 12:52:55.002 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-02-17 12:52:55.009 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/BookshelfBansheeTest
[INFO ] 2020-02-17 12:52:55.009 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2020-02-17 12:52:55.009 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-02-17 12:52:55.201 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-02-17 12:52:55.414 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.16
      major : 8
      minor : 0
[DEBUG] 2020-02-17 12:52:55.414 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-02-17 12:52:55.415 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-02-17 12:52:55.457 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2020-02-17 12:52:55.469 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-02-17 12:52:55.487 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-02-17 12:52:55.513 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-02-17 12:52:55.515 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@17947e6d] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@2e17a321]
[DEBUG] 2020-02-17 12:52:55.542 [main] AnnotationMetadataSourceProcessorImpl - Encountered a non-categorized annotated class [com.bookshelfBanshee.entity.Role]; ignoring
[DEBUG] 2020-02-17 12:52:55.583 [main] AnnotationBinder - Binding entity from annotated class: com.bookshelfBanshee.entity.User
[DEBUG] 2020-02-17 12:52:55.604 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-02-17 12:52:55.608 [main] EntityBinder - Import with entity name User
[DEBUG] 2020-02-17 12:52:55.610 [main] EntityBinder - Bind entity com.bookshelfBanshee.entity.User on table user
[DEBUG] 2020-02-17 12:52:55.626 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-17 12:52:55.628 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-02-17 12:52:55.629 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.bookshelfBanshee.entity.User:id]
[DEBUG] 2020-02-17 12:52:55.630 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-02-17 12:52:55.632 [main] PropertyBinder - Building property id
[DEBUG] 2020-02-17 12:52:55.634 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-02-17 12:52:55.635 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=password, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-17 12:52:55.635 [main] PropertyBinder - MetadataSourceProcessor property password with lazy=false
[DEBUG] 2020-02-17 12:52:55.635 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.bookshelfBanshee.entity.User:password]
[DEBUG] 2020-02-17 12:52:55.635 [main] SimpleValueBinder - building SimpleValue for password
[DEBUG] 2020-02-17 12:52:55.635 [main] PropertyBinder - Building property password
[DEBUG] 2020-02-17 12:52:55.636 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=username, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-17 12:52:55.636 [main] PropertyBinder - MetadataSourceProcessor property username with lazy=false
[DEBUG] 2020-02-17 12:52:55.636 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.bookshelfBanshee.entity.User:username]
[DEBUG] 2020-02-17 12:52:55.636 [main] SimpleValueBinder - building SimpleValue for username
[DEBUG] 2020-02-17 12:52:55.636 [main] PropertyBinder - Building property username
[DEBUG] 2020-02-17 12:52:55.637 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2020-02-17 12:52:55.638 [main] SimpleValueBinder - Starting fillSimpleValue for password
[DEBUG] 2020-02-17 12:52:55.638 [main] SimpleValueBinder - Starting fillSimpleValue for username
[DEBUG] 2020-02-17 12:52:55.638 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [user]
[DEBUG] 2020-02-17 12:52:55.662 [main] SessionFactoryImpl - Building session factory
[DEBUG] 2020-02-17 12:52:55.663 [main] Settings - SessionFactory name : null
[DEBUG] 2020-02-17 12:52:55.663 [main] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2020-02-17 12:52:55.663 [main] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2020-02-17 12:52:55.663 [main] Settings - Statistics: disabled
[DEBUG] 2020-02-17 12:52:55.663 [main] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2020-02-17 12:52:55.663 [main] Settings - Default entity-mode: pojo
[DEBUG] 2020-02-17 12:52:55.663 [main] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2020-02-17 12:52:55.663 [main] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2020-02-17 12:52:55.664 [main] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2020-02-17 12:52:55.664 [main] Settings - Default batch fetch size: -1
[DEBUG] 2020-02-17 12:52:55.664 [main] Settings - Maximum outer join fetch depth: 2
[DEBUG] 2020-02-17 12:52:55.664 [main] Settings - Default null ordering: NONE
[DEBUG] 2020-02-17 12:52:55.664 [main] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2020-02-17 12:52:55.664 [main] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2020-02-17 12:52:55.664 [main] Settings - multi-tenancy strategy : NONE
[DEBUG] 2020-02-17 12:52:55.664 [main] Settings - JTA Track by Thread: enabled
[DEBUG] 2020-02-17 12:52:55.664 [main] Settings - Query language substitutions: {}
